TCGA-19-1389,TCGA-19-1787,TCGA-19-0957,TCGA-19-1390,TCGA-19-2629,TCGA-32-2632,TCGA-06-2558,TCGA-16-1045,TCGA-32-1982,TCGA-14-1034,TCGA-28-2513,TCGA-12-0821,TCGA-14-2554,TCGA-14-0789,TCGA-16-0846,TCGA-32-1970,TCGA-06-2563,TCGA-14-0817,TCGA-14-0790,TCGA-19-2620,TCGA-12-1597,TCGA-12-3652,TCGA-06-0125,TCGA-28-2509,TCGA-32-2638,TCGA-06-2562,TCGA-14-0736,TCGA-06-2567,TCGA-06-2559,TCGA-02-2485,TCGA-27-2521,TCGA-02-2486,TCGA-19-2625,TCGA-28-2514,TCGA-27-1834,TCGA-41-2571,TCGA-19-2619,TCGA-14-1823,TCGA-14-1825,TCGA-27-2523,TCGA-27-1831,TCGA-14-1829,TCGA-27-2524,TCGA-12-3650,TCGA-06-0878,TCGA-32-2634,TCGA-27-2528,TCGA-27-2526,TCGA-28-1753,TCGA-27-1830,TCGA-28-1747,TCGA-14-0787,TCGA-27-1832,TCGA-06-0129,TCGA-19-2624,TCGA-27-2519,TCGA-27-1837,TCGA-06-0882,TCGA-06-2561,TCGA-06-2569,TCGA-06-0130,TCGA-12-3653,TCGA-06-0141
SND1,4032.5516,4983.2041,3354.9618,5928.1571,4136.9407,4775.3523,2824.2424,3190.0312,2759.6113,3963.1809,3697.4489,3546.3040,3147.0588,4641.8193,3612.6074,4120.4701,2800.2360,3868.4621,1916.0410,2145.6044,4188.6410,2253.2134,3454.8788,4649.2986,2909.9843,2581.2808,2700.1127,2874.9336,2653.7251,2923.3333,3145.7209,3700.6098,2731.8892,2759.2943,3422.1607,5344.0261,3311.4618,3684.9212,3239.1304,2882.9892,3100.4745,2291.4463,3746.0698,3440.9247,2955.0646,2529.4956,2697.2870,5643.8202,3493.0332,3487.5000,3349.2122,3020.3193,4158.9703,2633.4006,3169.8814,4334.7686,3467.6851,2788.6894,3295.7746,6588.3186,5266.1166,4786.8020,2827.5154
ANGEL2,446.3834,536.1757,486.3686,716.8007,524.0375,615.0870,777.2727,489.7196,701.3097,275.2377,543.6372,791.9574,690.4532,547.6943,527.7937,668.9520,909.4985,461.5167,764.5051,562.2711,549.6957,494.8586,785.4960,831.6633,410.3774,691.8943,711.3867,637.1268,744.4911,760.9524,619.0109,560.9756,754.9315,827.4658,617.7285,595.2854,644.1030,1215.3038,742.4749,395.2802,853.3113,1265.7304,352.7474,611.3014,815.0806,791.8685,685.3879,465.7303,613.0761,693.7500,532.5516,577.6488,532.9118,892.4966,682.8262,554.3595,633.3725,690.8366,696.9014,727.3156,683.8577,935.4605,540.0411
PRDX4,4460.2098,2207.5797,1163.5769,1489.3660,1260.7700,3495.4407,2139.8990,1540.1869,4772.2856,1507.1676,2585.7079,2708.9296,6751.2054,2420.0884,920.3438,1167.4829,1906.7847,6294.5429,1808.1911,1643.7729,3160.2434,9341.9023,1221.8374,4799.5992,1820.3616,1822.6601,5210.8230,1092.7638,2353.0955,1433.8095,2399.3832,3681.0976,2502.9514,1219.0838,1286.9806,3558.7587,1627.9070,6286.5716,2177.2575,2390.5605,7027.0270,8909.7210,5944.6025,2113.8699,1904.6811,2162.4394,2649.2147,4308.4270,1513.3976,1710.4167,1183.8280,2191.5820,1991.1934,1156.6196,1085.5080,1903.6598,1239.7180,1421.0959,1308.7324,6347.1386,3660.6498,2322.6976,2461.4990
P4HB,37787.9558,10168.3893,8882.7699,12685.0514,9295.7336,16691.9038,7827.2727,11601.8692,12265.3147,13618.2285,15289.2735,11294.1455,8908.3896,14682.8806,6888.2521,8708.6190,9853.9233,11529.9787,8805.4608,8155.6777,8394.8614,18231.3625,8975.3514,12759.5190,11210.6918,10939.0954,12107.1026,8714.4831,8397.6915,7913.8095,8735.3233,11563.4146,14256.6306,8217.5277,6001.6620,11932.7934,9322.6744,9984.2461,10235.7860,10703.6382,6708.4795,8544.9571,24396.4665,8950.3425,16003.7733,8132.2314,11329.3670,9874.7191,12649.5177,11085.9375,7156.7119,10876.6328,16955.6283,4926.8614,9647.8597,12705.5974,9212.6910,7705.7374,8820.8451,15402.9499,11960.8045,13917.3314,12881.9302
APEX2,663.8368,1255.3833,364.2312,403.7855,684.2872,927.8806,389.8990,422.4299,365.0190,540.2143,446.3673,464.1041,551.1090,404.2956,437.2493,460.3330,351.1504,569.2417,334.4710,364.4689,367.8161,397.1722,379.3033,720.4409,393.4748,377.0712,476.8884,560.6206,328.4365,292.8571,492.5653,496.3415,651.9863,263.0751,454.2936,381.5479,328.0731,471.8680,354.5151,447.9843,273.9839,264.8185,609.0732,391.2671,380.5123,556.2838,406.9491,398.8764,449.0890,388.0208,428.4842,448.4761,606.9775,416.9929,340.7942,516.6846,435.9577,421.4478,406.7606,413.9233,787.0036,561.2763,417.3511
PAICS,3679.1899,3360.0345,1935.6598,6438.5876,2793.3403,2536.6123,3752.0202,3536.4486,2911.7026,3842.4627,2401.3128,5139.6807,2328.8332,3340.4927,2468.7679,4320.2742,5440.0000,3401.2757,4790.4437,3925.8242,3225.1521,6257.7121,4104.2982,3517.0341,3142.6887,3475.1455,2307.7790,4280.9478,60548.7933,3283.3333,4310.6069,2402.4390,4310.3824,3177.1737,3023.2687,2855.7213,7271.5947,2097.5244,5809.3645,4387.0206,5259.3357,3038.4826,4891.7503,3220.0342,4449.5556,5422.2476,4947.6440,4877.5281,3542.3365,15135.9375,3021.8639,5499.2743,3166.7608,2455.8078,3411.6555,3346.6093,3367.8026,2495.8348,4142.5352,1299.8230,3214.5436,3559.1008,3148.3573
HDHD3,333.4285,355.7278,254.6347,54.1366,57.8564,392.9262,301.5152,289.7196,343.0503,216.0857,326.4210,137.6700,344.2623,238.7871,441.2607,358.9618,241.1799,598.7243,231.3993,319.5971,237.9986,226.2211,212.2632,316.6333,323.5063,492.6108,641.4882,377.8557,114.3757,238.5714,14.9796,704.2683,493.7273,151.5792,429.3629,410.3995,242.5249,438.8597,272.5753,76.6962,652.7749,567.5725,477.9159,226.8836,291.4788,400.4940,176.1066,479.7753,228.2958,290.6250,357.1516,323.6575,590.7192,69.2241,224.0330,385.3606,285.5464,396.1047,196.6197,8.0236,300.6704,232.7774,406.5708
PSTK,15.1009,64.5995,49.6183,42.3323,53.2778,35.3689,59.0909,10.5919,60.8365,36.8191,35.2081,85.6298,64.1273,27.7953,45.2722,35.2595,35.8702,99.7874,55.2901,51.2821,70.9939,72.6221,35.8525,50.1002,27.9088,41.2002,102.5930,39.1032,36.7261,30.0000,91.6400,46.3415,31.7542,47.4549,40.9972,77.7227,22.0100,49.5124,66.8896,33.8250,106.4576,116.7244,71.8670,53.0822,20.1385,49.7768,39.0290,84.2697,39.6570,47.3958,37.1320,39.9129,22.5810,41.2048,49.5101,38.7513,27.0270,64.7659,30.9859,55.6932,46.4157,26.1059,68.2752
ATIC,1493.1797,1169.6813,1208.8332,1087.2087,2100.3122,1561.2048,1142.4242,1117.7570,1179.5522,1599.5171,1069.9687,1773.1520,1011.5718,1226.1529,1461.8911,1420.1763,1443.7758,1419.7023,1421.1604,1577.8388,1100.7437,1831.6195,1325.7283,945.3908,1131.2893,1302.7318,1590.7554,1283.6043,1125.3935,1372.8571,1849.1023,1681.7073,1243.0250,1592.2727,1638.2271,1008.0402,1291.1130,943.7359,1212.3746,1118.5841,1199.9175,1216.8521,1272.0467,1039.3836,1269.7874,2043.8871,1714.4217,1967.4157,1170.4180,1303.6458,1502.8704,1401.3062,1628.0908,1078.7424,1209.2831,1237.3520,868.3901,1247.9174,1573.5211,1305.4867,1329.5513,1481.5083,1032.8542
WBSCR16,1208.6782,1683.4625,832.6063,1083.5453,1279.5005,1695.4960,859.0909,1111.5265,828.0524,1475.7809,1362.3751,1411.7090,991.8033,1095.3885,1234.3840,1691.9687,940.1770,1158.3274,1074.4027,710.6227,883.0291,964.6530,1142.3915,1870.7415,880.8962,1118.2266,1056.3698,1317.6071,727.7020,785.7143,1275.9114,1515.2439,1201.0274,615.9921,1048.1994,1420.2061,1846.7608,1666.9167,859.5318,1313.6676,1166.9074,717.8552,1800.2695,1081.3356,1283.5664,873.5632,808.6625,2019.6629,1017.1490,1092.7083,1038.2313,1571.1176,1638.9297,640.7351,962.5580,1799.7847,1130.4348,1370.8788,1256.3380,1068.0826,1597.7308,1519.2168,1023.1006
PMAIP1,1136.7978,255.3833,22.9008,1.6282,31.2175,262.5035,69.1919,64.7975,82.8052,31.3868,90.1089,17.9775,60.7522,10.7391,65.9026,52.3996,43.4218,86.7470,111.9454,127.2894,25.0169,18.6375,18.3337,45.5912,36.9497,42.0958,125.1409,19.5516,54.0399,229.0476,55.0721,26.8293,35.3394,166.7832,62.6039,34.1509,39.4518,84.0210,25.0836,9.0462,80.8748,153.2008,56.8947,85.6164,27.5580,21.6586,24.2742,88.7640,83.6013,107.8125,54.7209,16.6909,170.7124,80.3494,70.5518,67.8149,29.3772,41.3000,268.1690,161.4159,784.4250,29.0065,351.1294
TXNDC12,2412.5241,1704.1344,1224.6456,694.8204,1614.5682,1848.5770,1870.7071,1466.6667,2355.7245,3365.6255,2026.5553,2651.6854,3484.0887,1938.0922,1446.9914,1734.5739,1881.2979,3936.4989,2118.7713,2053.1136,1521.9743,3125.3213,1355.8770,2103.2064,1873.4277,2061.3524,3381.0598,1667.8355,1732.9486,1759.0476,1564.0489,3005.4878,2502.9514,851.4236,1595.0139,1542.0895,1378.3223,3516.8792,1683.9465,2335.8899,3386.0120,4880.5399,3094.4752,1869.8630,1980.9956,1699.6295,2306.0447,3367.9775,1523.0439,1793.2292,1675.3390,2394.7750,2067.5172,1496.9714,1411.0366,2542.5188,1447.7086,1642.6141,1180.8451,2418.8791,1753.4812,1960.1160,2186.3450
ABCF2,1916.6097,1746.3394,1623.7732,1727.0785,2072.0083,2469.7430,2039.8990,1618.0685,1578.3692,1888.6374,2239.5942,2511.1768,2260.8486,1946.9362,1769.0544,2876.1019,2057.3451,2106.3076,2155.6314,1466.1172,1727.5186,1418.3805,2044.4082,2231.9639,1731.5252,2093.1482,1365.2762,2332.5895,1756.0336,2527.6190,1620.4428,1968.9024,1667.6099,1390.9350,2230.4709,2773.8769,1998.7542,2141.7854,1272.5753,2313.8643,2020.2187,1839.8687,2754.9034,2139.5548,1868.6438,1356.5118,1572.1085,2879.2135,1709.5391,2455.7292,2139.0009,2116.8360,1724.2859,1316.4943,1808.3548,2596.8784,2206.8155,1816.2619,2065.9155,1676.4602,1867.4575,2361.1313,1769.5072
CYP27B1,16.9130,18.0879,315.7034,77.7450,27.0552,29.8425,239.8990,13.0841,64.2163,8.4503,11.3382,17.0313,6.7502,21.4782,1391.4040,35.7493,46.2537,30.0496,98.2935,21.0623,5289.3847,18.6375,81.4830,22.5451,25.1572,20.6001,27.0575,31.8776,756.0336,754.7619,10.1333,14.0244,27.6569,23.9578,10.5263,110.6960,21.1794,19.5049,30.1003,16.5192,23.9323,15.3201,25.1535,21.4041,41.3370,25.4583,16.1828,197.7528,88.9603,47.9167,34.2006,20.3193,28.9037,1883.4727,6400.8252,13.9935,37.6028,11.7330,27.0423,131.6814,60.8561,18.1291,49.7947
POLG2,65.8400,72.7821,81.2432,143.6858,101.9771,77.9221,187.8788,117.7570,136.8821,74.2417,62.0618,103.6073,73.2883,97.9154,134.6705,117.0421,141.5929,137.2077,143.3447,81.5018,100.0676,147.1722,130.3728,58.6172,109.6698,111.0614,101.4656,113.9093,173.6621,141.9048,149.7962,140.8537,144.9428,78.7843,114.1274,195.4844,102.5748,108.0270,107.0234,113.2743,111.4091,175.0866,112.5917,107.0205,108.1121,149.7103,120.8948,71.3483,82.5295,135.9375,102.1131,116.8360,114.7115,213.4410,155.5441,84.4995,89.3067,93.8637,107.6056,171.7994,98.5044,131.2545,104.7228
SLC30A6,233.7624,156.7614,179.3893,174.2139,238.9178,190.1078,305.0505,243.6137,207.8580,254.7156,283.4552,242.2235,209.7396,286.7972,159.3123,185.6024,240.2360,235.2941,184.3003,167.5824,123.0561,161.3111,270.5235,225.4509,269.2610,335.4232,263.8106,268.6218,229.8006,171.4286,208.3930,175.0000,97.8236,216.5417,238.2271,164.2776,125.8306,312.0780,188.9632,195.4769,134.5162,366.2229,165.2942,135.2740,225.7635,288.0213,216.0876,146.6292,136.1200,235.4167,162.6970,170.5370,141.3571,232.8073,90.3559,216.8999,139.8355,202.2762,274.9296,388.9086,272.3053,263.2342,228.4394
DUSP26,22.9534,42.6357,308.6150,284.9293,115.7128,140.9229,626.7677,30.5296,321.0815,10.8646,23.2732,201.5376,118.1292,106.7593,614.8997,236.5328,127.4336,379.3055,355.6314,180.4029,1179.1751,564.2674,40.7415,6.5130,86.0849,134.3484,417.1364,127.0853,276.4953,318.5714,849.8733,17.6829,220.7432,532.6005,272.5762,700.6821,250.4153,42.7607,785.9532,412.5860,41.2626,111.6177,175.4754,938.3562,23.3183,566.9231,53.7839,28.0899,244.3730,140.6250,313.6680,117.5617,23.4842,319.3374,727.7978,197.5242,448.8837,183.9728,160.0000,507.3746,14.4404,31.1820,87.2690
MTERF,217.4533,230.4048,187.5682,156.7111,177.7315,190.1078,369.1919,218.6916,219.6874,245.0581,174.2503,336.3690,373.6741,214.1503,264.7564,314.3976,270.9145,336.7824,393.8567,145.6044,194.7262,172.2365,230.5969,243.4870,207.1541,208.2400,257.0462,286.8983,261.8048,228.5714,231.7436,217.6829,176.1848,180.6050,306.3712,193.1292,166.5282,10693.9235,225.7525,248.1809,826.0780,900.2371,344.9618,212.3288,217.2842,236.3446,188.0057,532.5843,188.6388,217.1875,199.8290,218.4325,319.7471,214.2651,251.6761,248.6545,207.9906,289.5694,243.3803,285.5457,435.7916,286.4394,310.5749
GPX4,3472.0051,1969.4229,2682.1156,2192.3273,4902.8096,4964.9074,2846.9697,2662.9283,5549.6409,2967.2552,4619.4241,3665.5234,5364.9952,3609.6020,3648.7106,2948.5798,4264.7788,9359.0361,4560.4096,3955.1282,4941.8526,8516.0668,2376.4514,3294.0882,3038.9151,2091.8047,9523.1116,2513.6542,1964.3232,3575.2381,4463.0466,6216.4634,4293.9931,2943.1244,2814.9584,4086.3311,2001.2458,7186.7967,3071.9064,4294.5919,8111.4091,7495.8964,7743.6742,7561.6438,2129.3848,2494.9178,3843.4079,6346.0674,3150.0536,2929.6875,3222.1815,3989.1147,5298.8597,1618.9377,2739.1439,3990.3122,2956.5217,4084.4773,2272.6761,2851.6814,3780.2991,2982.5961,5128.8501
SLC22A4,402.2645,145.5599,42.5300,62.0698,184.3413,400.0939,84.8485,192.8474,99.6367,49.2531,276.8432,86.0130,452.7097,109.9179,204.5387,119.2899,153.8643,124.7342,76.9352,368.1319,50.0338,152.3136,186.1234,68.1112,137.9245,193.8871,505.0507,420.2996,49.7796,62.8571,82.3879,238.9878,134.5817,127.5937,237.0139,124.1385,183.9037,537.0218,33.4448,152.9990,235.0567,411.4171,355.1430,71.9178,154.7487,71.6595,142.7891,181.4607,82.5295,231.0260,165.6040,332.3657,219.2119,59.7470,51.9856,423.5737,323.0200,128.7012,103.6282,77.4041,224.3270,126.9036,197.0585
SPATA20,1334.6199,847.1146,1154.3075,359.0109,804.5786,1313.6225,766.6667,1423.0530,2002.5349,689.9049,1594.5099,742.7558,1903.0858,1781.4277,863.6103,1573.9471,1119.0560,1594.3303,1746.7577,2013.7363,954.0230,1275.7069,978.2033,766.0321,737.4214,2191.6704,642.8298,3472.1071,415.0052,890.0000,1135.8079,1343.2927,2111.3601,937.5795,2063.7119,794.3027,2118.7708,1548.3871,259.1973,696.1652,570.2496,694.5103,1434.9454,636.9863,1570.3391,1195.4023,704.0838,765.7303,1341.9078,1446.3542,1583.4860,2011.6110,2795.1993,490.7495,789.4791,1246.5016,1566.5335,2389.0743,2108.1690,860.5829,1545.4513,1423.4953,2432.3049
GNG5,3018.9773,3270.0258,1173.3915,570.2656,1972.9448,2138.1597,1312.6263,1446.7290,2038.0228,3290.7801,2216.9178,2775.1626,3612.8255,2062.5395,1652.7221,1385.4065,2224.8968,4511.4103,1830.7167,2151.0989,1329.2765,4338.0463,1528.2135,3115.7315,1831.3679,2015.2262,2825.2537,1712.8892,1748.6884,2043.3333,2309.0649,3320.1220,5328.0546,1195.1260,1516.3435,890.2785,2375.0000,3899.4749,744.1472,1915.8309,4252.5273,3762.9035,3702.9495,1952.9110,1950.2578,1462.5249,2247.0252,4542.1348,1243.3012,1670.3125,1972.8838,3422.3512,2719.6568,1213.0702,1265.8071,1877.8256,1425.3819,2217.9984,2100.2817,1595.2802,2192.8829,1786.0769,2505.6468
CCDC127,377.5232,288.1137,396.9466,406.6348,352.5494,403.9790,420.7071,427.4143,324.4613,382.0733,372.3706,484.4471,449.8554,423.2470,413.1805,412.8306,280.3540,392.3459,378.1570,327.8388,331.9811,257.7121,352.8213,454.9098,333.3333,429.0193,598.6471,435.2354,342.6023,267.6190,405.3310,454.8780,467.6068,293.0224,270.3601,389.2024,389.9502,534.8837,337.7926,380.7276,448.1122,530.3666,494.0859,407.5342,348.7146,312.7197,456.9253,532.5843,321.5434,436.4583,370.8318,475.3266,565.4285,360.5423,304.8994,427.3412,359.5770,484.3365,365.0704,418.1711,405.8793,304.5685,372.6899
CRY1,320.7437,1478.0362,630.3162,605.2712,605.6191,622.2713,900.0000,604.3614,719.8986,627.1314,942.8614,668.4802,1800.8679,880.6064,751.8625,804.6033,864.1888,932.1049,615.6997,895.6044,644.3543,796.9152,586.2701,981.9639,1408.8050,651.5898,580.6088,747.2107,1223.5047,1464.2857,726.0712,751.8293,573.6250,1002.5421,647.6454,605.8840,1079.7342,1187.5469,573.5786,661.5536,1242.0054,1003.1005,833.0588,1200.3425,864.8969,815.4270,529.7477,1179.7753,725.6163,625.0000,937.0954,859.9419,320.1987,716.9640,684.4765,603.3369,830.7873,583.3627,1082.2535,1334.7493,486.3332,678.7527,442.5051
ACSL4,1453.3132,1229.5435,779.7165,629.6937,1045.9938,855.4849,1072.2222,1327.7259,767.2159,871.5859,1732.9554,604.6127,1897.2999,1053.6955,668.1948,500.0000,484.7198,1016.0170,342.6621,968.8645,816.7681,682.5193,615.6040,957.4148,819.5755,974.9216,1757.6099,766.3373,818.9927,585.7143,439.6960,1221.9512,473.2406,1174.8540,957.8947,537.5822,508.3056,2381.0953,545.1505,490.4621,1770.1671,1831.8439,865.9979,626.7123,856.4176,748.5513,570.2047,751.1236,734.1908,878.1250,830.5851,452.8302,953.8218,1171.8653,474.0588,1130.2476,490.0118,1009.5037,1099.7183,334.6313,2348.6333,630.1668,1810.5749
SEPT4,1384.4530,1993.9707,11085.0600,1809.3009,1102.6015,1323.0174,1672.2222,1039.8754,1882.5518,604.7986,388.4828,1599.0538,545.8052,852.8111,3042.9799,484.8188,976.9912,1345.9957,346.7577,5982.6007,5002.0284,839.9743,431.4524,1036.0721,840.4088,1163.9051,5475.7610,1661.8850,849.4229,431.9048,993.5015,1914.0244,801.5385,838.0625,1033.7950,4170.5307,281.5615,870.2176,775.9197,489.2822,458.0153,1164.3261,963.0184,951.1986,553.2797,1475.8241,943.8363,1636.5169,775.9914,2181.2500,2203.0048,3190.8563,988.1450,710.7833,1557.0913,677.0721,1082.2562,2534.3189,1483.3803,173.2153,1063.9505,408.2669,3975.8727
EFHD1,277.2530,4931.5245,6549.0731,1131.5763,1321.1238,1723.1279,1162.1212,1265.4206,777.3553,1255.4700,485.1559,2666.8244,1233.8476,490.2085,3127.2206,1225.7591,407.3156,911.1269,1854.6075,3775.6410,3128.4652,317.4807,797.7185,196.8938,580.5818,317.0622,1715.8963,2637.7643,878.8038,2720.4762,1343.3197,1693.9024,2229.9673,1416.2750,2307.4792,2392.9178,516.1960,688.6722,809.3645,180.9243,207.9637,803.9394,607.2765,1220.0342,621.1147,1906.7161,1061.8753,1207.3034,556.2701,846.8750,1886.4053,543.5414,663.4301,619.7206,434.0382,2052.7449,526.4395,1472.2516,480.5634,132.6254,571.4286,215.3735,1065.1951
C20orf24,2164.2649,1662.2868,891.4940,719.1126,1196.9532,2019.1489,1572.5455,1221.8069,1346.8526,1203.9897,2286.7373,2063.1863,3728.8235,1083.7145,1390.4871,1278.0460,1636.0779,3054.7867,1768.2457,1107.9853,2190.4462,3027.9949,1405.8016,2320.8617,1450.9237,1720.8330,3503.4160,1383.5087,945.2256,1214.3571,1799.2290,2584.7012,1520.6185,1122.7365,1320.8587,2692.9275,1075.3073,3093.7509,1619.6488,1978.2734,4358.0442,3858.6613,4430.8489,1640.1199,1393.9574,2306.0739,2092.3560,4272.6854,1354.1158,1276.1979,1284.7197,2479.5428,1812.8079,882.8464,1000.7427,2308.4015,1215.0411,1791.3317,1283.9831,1560.7410,2275.6885,1494.9746,2293.4240
SPTLC2,864.3771,1046.9423,2075.2454,1275.2620,1268.2622,1122.4095,867.1717,1191.2773,770.5957,725.5168,1164.2548,317.4453,599.3250,1246.9994,957.5931,712.5367,785.3687,568.1077,477.1331,1127.2894,896.5517,242.2879,841.7193,619.7395,709.1195,860.2777,497.1815,609.9246,650.0525,609.0476,513.2724,1278.6585,392.3185,810.8796,895.2909,1075.7532,550.2492,667.6669,565.2174,646.2144,508.3557,598.9422,489.8937,477.7397,439.8679,710.9338,654.9262,409.5506,786.7095,1213.0208,1246.8548,494.1945,844.0781,1457.0028,401.0315,564.5856,957.6968,1067.6992,889.0141,510.6785,1058.2775,875.9971,818.7885
AGR2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4822,0.0000,0.5731,0.0000,0.0000,0.5670,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.2548,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.7701,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.9181,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8241,0.0000,1.0764,0.0000,0.0000,0.0000,0.4720,0.0000,0.0000,0.0000
NT5C,231.3462,313.5228,211.5594,407.0418,381.6857,448.1901,285.8586,205.6075,552.5982,221.5180,298.3739,369.0124,437.8014,213.5186,327.2206,313.9079,430.4425,771.6513,440.2730,460.6227,368.4922,688.3033,307.1909,318.1363,327.8302,323.7797,419.3912,340.0276,281.2172,321.9048,459.5220,508.5366,515.7504,275.9755,306.3712,469.8692,322.2591,363.8410,439.7993,519.1740,712.1931,469.0863,690.5225,568.4932,393.2313,325.6388,365.5402,720.7865,321.5434,292.1875,489.0680,512.3367,467.4269,346.5326,486.8489,318.0840,397.1798,406.8990,381.9718,286.0177,226.9211,374.1842,373.2033
NCOA4,2730.8516,3270.4565,3545.8015,3071.1306,3035.5879,3237.9110,3305.0505,4763.8629,3209.1255,2417.9870,3471.8783,2137.4335,3237.7049,2777.6374,3183.9542,1978.9422,3941.4749,4359.4614,2433.4471,2541.2088,3528.0595,2733.9332,1806.4779,3012.0240,2955.9748,2381.9973,4913.1905,2641.1646,2628.5414,2516.6667,3970.9219,3469.5122,1180.0286,2699.8605,3029.3629,2041.9879,1746.6777,3705.9265,2307.6923,4224.1888,2945.3270,6033.9230,1947.5969,2782.5342,2445.2417,2450.0807,3009.5193,2413.4831,4113.6120,2498.4375,2835.2266,1828.0116,2086.0336,4490.5023,1183.2904,2107.1044,2231.4924,3642.3794,2517.7465,3255.6932,4679.7318,2222.6251,3601.6427
AGK,789.4765,904.3928,691.9302,1014.3482,896.1498,883.1169,812.6263,861.0592,795.9442,849.2531,717.8875,972.2058,879.9421,571.0676,788.5387,1033.3007,1137.4631,727.4274,744.7099,668.4982,636.2407,627.8920,967.6105,998.4970,628.9308,1481.8630,731.6798,914.6743,913.9559,953.3333,776.7375,1206.0976,894.2404,578.2124,1037.1191,852.0059,978.8206,774.9437,1065.2174,934.1200,925.9336,641.2548,955.2328,733.7329,959.2301,700.2945,675.8686,1066.8539,784.5659,1339.5833,923.9037,1081.2772,1142.5991,643.6194,1366.4776,1109.2573,866.0400,726.0354,1181.9718,564.9558,851.4698,896.3017,1188.3984
TOMM34,968.2714,1227.3902,522.3555,601.6078,1706.5557,915.1699,762.6263,952.6480,550.9083,822.6950,1117.1117,1057.3625,794.1176,542.6406,1014.3266,771.7924,876.4602,881.6442,572.6962,711.5385,713.3198,671.5938,862.4975,1107.7154,749.2138,1222.5705,1195.0395,724.2588,515.7398,724.2857,1277.6738,714.0244,1107.3012,633.9604,1175.0693,1116.9698,745.0166,1063.7659,864.5485,944.3461,746.0285,463.2500,1160.0539,548.8014,771.6237,1012.6342,1156.1161,1478.6517,570.2036,906.7708,753.8781,1108.8534,1117.3083,571.0989,522.7437,2367.5996,726.2045,1226.3288,1089.0141,1277.6401,1740.5879,638.1436,902.9774
KIAA0391,413.5540,660.0345,696.6249,401.5386,514.0853,995.4131,895.0707,523.8816,721.1660,909.4130,963.0076,599.9905,634.5950,924.2956,796.9054,714.5935,963.7239,1128.7597,978.8874,754.2949,847.2481,1827.1465,908.7431,705.9870,719.3475,973.7438,1054.8591,1201.7851,845.4092,676.3143,915.1933,669.7073,471.0947,669.5009,591.3241,565.9922,1002.1221,1269.9475,453.6789,994.2734,1686.8826,1262.1266,1198.3231,855.3082,590.6525,493.0256,1002.3084,1429.2135,543.3869,642.8906,851.3448,918.0987,685.3020,699.9011,734.5848,457.1959,653.1727,1001.3704,505.7408,1111.6743,540.4177,998.5279,883.0185
TCHP,337.0527,537.8984,368.5932,452.6305,467.8460,386.2946,460.1010,328.9720,324.4613,350.6866,260.7788,512.3927,394.9132,264.0556,324.3553,620.9598,517.7581,178.6194,471.6724,386.4469,183.9080,209.5116,493.3999,317.6353,381.3129,464.3977,125.1409,446.3118,467.9958,340.9905,400.0441,371.3415,408.7386,538.5899,481.5069,346.2194,435.2159,259.5649,397.9933,506.5880,163.4000,125.4788,253.3313,299.7175,474.8454,571.4829,383.1509,221.9101,419.0782,478.1250,521.3338,481.1321,386.1353,698.0634,574.7292,405.8127,445.4759,411.6719,700.8451,330.3835,479.6287,615.6635,390.1437
CKMT1B,13.2888,104.6512,255.7252,39.0760,49.5317,30.9478,273.7374,34.2679,172.3701,12.6754,2.9837,77.5872,51.5911,3.1586,248.1375,121.4496,100.0590,109.9929,35.4949,85.1648,493.5767,61.0540,42.7786,3.5070,51.1006,108.3744,470.1240,32.7277,164.2183,160.9524,192.5322,1.8293,2.0487,453.8161,49.8615,215.5039,34.4684,14.2536,262.5418,55.4572,14.0293,32.0992,71.8670,346.7466,2.1198,130.3315,31.4136,6.1798,121.1147,32.2917,148.0396,63.1350,18.9680,132.2675,600.3094,86.6523,143.3608,205.5614,134.0845,2.8319,1.0315,0.7252,88.2957
NDUFB1,536.3849,801.4643,614.5038,157.1181,536.9407,1479.4142,1202.5253,644.2368,1404.3093,510.6383,955.3931,712.9509,1918.0328,382.1857,956.4470,678.7463,1083.6578,2080.7938,1236.1775,824.1758,1803.2454,1483.2905,511.3058,762.5251,527.1226,688.7595,3481.3980,728.5092,794.8583,811.9048,918.6034,1333.5366,1092.9605,790.6076,477.5623,1307.7437,545.6811,1955.7389,1011.7057,1031.2684,5105.0134,3481.3059,2696.8109,1657.5342,401.7107,944.2386,1046.1685,3149.4382,630.2251,523.9583,868.2057,809.1437,1214.4067,351.0651,1087.1583,844.4564,612.2209,1072.3924,594.9296,754.6903,645.6937,923.1327,1259.2402
